Car ID,Chosen Path,Time Taken,Optimal Path (Empty System),Optimal Time (Empty System)
893,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Tilburg']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Tilburg']",65.82
894,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Tilburg']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Tilburg']",65.82
895,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",85.74000000000001
896,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",77.34
897,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",46.919999999999995
898,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",28.739999999999995
899,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",28.739999999999995
900,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",50.69999999999999
901,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",50.69999999999999
902,"['Almere', 'Huizen', 'Hilversum', 'Amsterdam']",,"['Almere', 'Huizen', 'Hilversum', 'Amsterdam']",26.939999999999998
903,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",73.8
904,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",73.8
905,"['Almere', 'Huizen', 'Hilversum', 'Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",,"['Almere', 'Huizen', 'Hilversum', 'Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",55.67999999999999
906,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",53.58
907,"['Rotterdam', 'Delft', 'Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",,"['Rotterdam', 'Delft', 'Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",37.14
908,"['Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",77.28
909,"['Utrecht', 'Gouda', 'Zoetermeer', 'Den Haag']",,"['Utrecht', 'Gouda', 'Zoetermeer', 'Den Haag']",34.26
910,"['Tilburg', 'Eindhoven']",1,"['Tilburg', 'Eindhoven']",11.58
911,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",38.519999999999996
912,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",38.519999999999996
913,"['Amsterdam', 'Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Amsterdam', 'Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",93.24
914,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",28.740000000000002
915,"['Eindhoven', 'Tilburg']",1,"['Eindhoven', 'Tilburg']",11.58
916,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",64.61999999999999
917,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",50.69999999999999
918,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",73.8
919,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Zevenaar', 'Arnhem', 'Ede', 'Utrecht', 'Amsterdam']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Zevenaar', 'Arnhem', 'Ede', 'Utrecht', 'Amsterdam']",93.24
920,"['Den Haag', 'Zoetermeer', 'Gouda', 'Utrecht']",,"['Den Haag', 'Zoetermeer', 'Gouda', 'Utrecht']",34.26
921,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",46.919999999999995
922,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",46.919999999999995
923,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",20,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",25.14
924,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",20,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",25.14
925,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",73.8
926,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",38.519999999999996
927,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",77.33999999999999
928,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",77.33999999999999
929,"['Rotterdam', 'Delft', 'Den Haag']",4,"['Rotterdam', 'Delft', 'Den Haag']",8.399999999999999
930,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",53.58
931,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",53.58
932,"['Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",77.28
933,"['Utrecht', 'Gouda', 'Rotterdam']",,"['Utrecht', 'Gouda', 'Rotterdam']",28.439999999999998
934,"['Utrecht', 'Gouda', 'Rotterdam']",,"['Utrecht', 'Gouda', 'Rotterdam']",28.439999999999998
935,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht']",,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht']",49.260000000000005
936,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",46.919999999999995
937,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",74.4
938,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",28.740000000000002
939,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag', 'Delft', 'Rotterdam']",,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag', 'Delft', 'Rotterdam']",37.14
940,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag', 'Delft', 'Rotterdam']",,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag', 'Delft', 'Rotterdam']",37.14
941,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag', 'Delft', 'Rotterdam']",,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag', 'Delft', 'Rotterdam']",37.14
942,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht']",,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht']",48.66
943,"['Eindhoven', 'Tilburg']",1,"['Eindhoven', 'Tilburg']",11.58
944,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",64.61999999999999
945,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",64.61999999999999
946,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",73.8
947,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Zevenaar', 'Arnhem', 'Ede', 'Utrecht']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Zevenaar', 'Arnhem', 'Ede', 'Utrecht']",77.28
948,"['Den Haag', 'Zoetermeer', 'Gouda', 'Utrecht']",,"['Den Haag', 'Zoetermeer', 'Gouda', 'Utrecht']",34.26
949,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",50.69999999999999
950,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",85.74
951,"['Den Haag', 'Delft', 'Rotterdam']",8,"['Den Haag', 'Delft', 'Rotterdam']",8.399999999999999
952,"['Den Haag', 'Delft', 'Rotterdam']",8,"['Den Haag', 'Delft', 'Rotterdam']",8.399999999999999
953,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",25.14
954,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",53.58
955,"['Rotterdam', 'Gouda', 'Utrecht']",,"['Rotterdam', 'Gouda', 'Utrecht']",28.439999999999998
956,"['Rotterdam', 'Gouda', 'Utrecht']",,"['Rotterdam', 'Gouda', 'Utrecht']",28.439999999999998
957,"['Rotterdam', 'Delft', 'Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",,"['Rotterdam', 'Delft', 'Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",37.14
958,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",77.33999999999999
959,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",77.33999999999999
960,"['Rotterdam', 'Delft', 'Den Haag']",4,"['Rotterdam', 'Delft', 'Den Haag']",8.399999999999999
961,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",53.58
962,"['Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",,"['Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",49.26
963,"['Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Utrecht', 'Hilversum', 'Huizen', 'Almere']",25.139999999999997
964,"['Utrecht', 'Gouda', 'Rotterdam']",,"['Utrecht', 'Gouda', 'Rotterdam']",28.439999999999998
965,"['Tilburg', 'Eindhoven']",1,"['Tilburg', 'Eindhoven']",11.58
966,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",46.919999999999995
967,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",,"['Tilburg', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",38.519999999999996
968,"['Amsterdam', 'Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",,"['Amsterdam', 'Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",65.22
969,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",,"['Eindhoven', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam']",42.29999999999999
970,"['Groningen', 'Drachten', 'Heerenveen', 'Joure', 'Lemmer', 'Emmeloord', 'Lelystad', 'Almere']",,"['Groningen', 'Drachten', 'Heerenveen', 'Joure', 'Lemmer', 'Emmeloord', 'Lelystad', 'Almere']",90.72
971,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",50.69999999999999
972,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",85.74
973,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",74.4
974,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",73.8
975,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Waardenburg', ""'s-Hertogenbosch"", 'Eindhoven']",73.8
976,"['Almere', 'Huizen', 'Hilversum', 'Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",,"['Almere', 'Huizen', 'Hilversum', 'Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",55.67999999999999
977,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",53.58
978,"['Rotterdam', 'Gouda', 'Utrecht']",,"['Rotterdam', 'Gouda', 'Utrecht']",28.439999999999998
979,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",77.33999999999999
980,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",53.58
981,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Rotterdam', 'Gouda', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",53.58
982,"['Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Utrecht', 'Ede', 'Arnhem', 'Zevenaar', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",77.28
983,"['Utrecht', 'Gouda', 'Zoetermeer', 'Den Haag']",,"['Utrecht', 'Gouda', 'Zoetermeer', 'Den Haag']",34.26
984,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Amsterdam']",,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Amsterdam']",65.22
985,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",74.4
986,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",74.4
987,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",,"['Tilburg', 'Breda', 'Raamsdonk', 'Gorinchem', 'Utrecht', 'Hilversum', 'Huizen', 'Almere']",74.4
988,"['Amsterdam', 'Utrecht']",1,"['Amsterdam', 'Utrecht']",15.959999999999999
989,"['Amsterdam', 'Utrecht']",1,"['Amsterdam', 'Utrecht']",15.959999999999999
990,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag']",28.740000000000002
991,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag', 'Delft', 'Rotterdam']",,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag', 'Delft', 'Rotterdam']",37.14
992,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag', 'Delft', 'Rotterdam']",,"['Amsterdam', 'Schiphol', 'Leiden', 'Den Haag', 'Delft', 'Rotterdam']",37.14
993,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",,"['Eindhoven', ""'s-Hertogenbosch"", 'Waardenburg', 'Utrecht', 'Amsterdam']",64.61999999999999
994,"['Eindhoven', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Eindhoven', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",56.63999999999999
995,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Zevenaar', 'Arnhem', 'Ede', 'Utrecht', 'Amsterdam']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Zevenaar', 'Arnhem', 'Ede', 'Utrecht', 'Amsterdam']",93.24
996,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",85.74000000000001
997,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",,"['Groningen', 'Hoogezand', 'Winschoten', 'Bad Nieuweschans', 'Duitsland', 'Heerlen', 'Hoensbroek', 'Geleen', 'Stein', 'België', 'Breda', 'Moerdijk', 'Dordrecht', 'Rotterdam', 'Delft', 'Den Haag']",85.74000000000001
998,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",,"['Den Haag', 'Leiden', 'Schiphol', 'Amsterdam']",28.739999999999995
999,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Eindhoven']",50.69999999999999
1000,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",85.74
1001,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",,"['Den Haag', 'Delft', 'Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'België', 'Stein', 'Geleen', 'Hoensbroek', 'Heerlen', 'Duitsland', 'Bad Nieuweschans', 'Winschoten', 'Hoogezand', 'Groningen']",85.74
1002,"['Den Haag', 'Delft', 'Rotterdam']",8,"['Den Haag', 'Delft', 'Rotterdam']",8.399999999999999
1003,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht']",25.14
1004,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gorinchem', 'Raamsdonk', 'Breda', 'Tilburg']",74.4
1005,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",53.58
1006,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",,"['Almere', 'Huizen', 'Hilversum', 'Utrecht', 'Gouda', 'Rotterdam']",53.58
1007,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",,"['Rotterdam', 'Dordrecht', 'Moerdijk', 'Breda', 'Tilburg']",38.519999999999996
